Review_ID,Rating,Year_Month,Reviewer_Location,Review_Text,Branch;;;;;;;;;;;;;
"636209289,4,2018-11,Australia,""Entry was expensive, kids under 2.5 years free. A lot of people told us it wasn   t worth it and it will be crap however we did enjoy it. The kids are young so they rode on rides that suited their age group. Not a huge variety of food but there are a few restaurant cafes around. My only safety concern was lack of security guards or police presence. I caught a man taking pictures of my child along with other kids while watching the Moana live show. He was on his own not accompanied by a child or family. He was taking photos of young teenagers too. I confronted him to delete but he didn   t speak English. Managed to delete but this didn   t stop him doing it again. We spotted him a few times. While waiting for our turn on rides 2 other I saw two native people taking photos of my own children I asked them to stop and intervened but again people don   t speak English. They   d stare like it was completely normal and I   m over reacting. It made me very upset, angry and furious and this behaviour is unacceptable. Especially when it comes to children. When I contacted authorities and staff they didn   t seem to care. This is VERY VERY important that people are made aware and to be on alert. PLEASE WATCH YOUR KIDS AT ALL TIMES! don   t take your eyes off them. "",Disneyland_HongKong";;;;;;;;;;;;;
"635935092,3,2018-11,Singapore,""It is a must have trip if you have kids! Got the kids dressed up in princesses for them to enjoy this magical experience. My child was given a birthday badge by the hotel and she could pin in and get recognised in Disneyland. We have received complimentary ice cream at restuarant and some staff would wish Happy Birthday.However, it is prob my last time gg to Disneyland HK as the 1) Lion King show was the same as 10 yrs ago. 2) experience of being pushed by rude mainland Chinese in queues was not pleasant at all. Perhaps Disneyland SEA in Japan would be a much better choice."",Disneyland_HongKong";;;;;;;;;;;;;
635931790,5,2018-10,United Kingdom,Loved this Disney park.  It was quieter than any of the others I've been to and retains the charm of the original Disney parks in America before they started modernising them.  Great day and my favourite of the four Asian Disney parks.,Disneyland_HongKong;;;;;;;;;;;;;
635930934,4,2018-11,Singapore,The best thing about this Disney land that it is allow most of the rides younger kids. I am able to visit most of rides with my 2 years old son. However if you visited any other Disneyland like Shanghai or Tokyo you might not feel very happy with this disney land as i couldn't find any WOW factor in this Disney land. Food is expensive i would suggest to buy advance meal tickets from Klook and convert them to the vouchers at check in gates. ,Disneyland_HongKong;;;;;;;;;;;;;
"635601951,4,2018-11,United States,""This is one of the smallest parks we have been to. Currently we have been to all of the Disney parks except Paris, hopefully next year. Allow yourself about a half day to see everything. There are about 3 rides worth the time to wait in line, Hyperspace mountain, Mystic Manor, and Grizzly rollercoaster. "",Disneyland_HongKong";;;;;;;;;;;;;
"635563003,3,2018-11,Singapore,""Visited this theme park 4 times over the past years. Its getting old and it shows. Time to give the place a spruce & add in more new rides, otherwise it will lose its visitors to other theme parks in the region"",Disneyland_HongKong";;;;;;;;;;;;;
"635328081,5,2018-11,United Kingdom,""To be honest, we were expecting this to be the worst Disney park we   ve been to because it   s so small, but it was brilliant. It is small, but that   s part of the charm. It has all the classics you expect but with none of the stress and hassle you get in other parks."",Disneyland_HongKong";;;;;;;;;;;;;
"635321205,3,2018-11,United States,""If you move fast, you can get thru the park in a day knowing that you won   t see everything. It   s certainly not packed like LA Disneyland or Disney World. Most of the rides in Small World are the same sans Peter Pan. Their rides in some of the areas are different. Food is really bad. Jr Yelper said we should eat at the best restaurant in the part, The Explorer Club with a variety of ethnic selections to order. But at nearly $20 a plate with meager portions, it was the worse Disney park meals I   ve ever had. The Jungle Ride was closed the weekday we went. They had 2 different Disney ice cream pops sold at the carts. One is blueberry and the Minnie is Strawberry for $5 USD. They were OK. The evening light show was basically flashing lights of Mickey and friends on the buildings. The electric parade was really good. We watched part of the Moana show. We were so bored and the singing was mediocre so we left. This is the 4th of the Disney parks we   ve been to and easily ranks at the bottom. "",Disneyland_HongKong";;;;;;;;;;;;;
"635155975,5,2018-9,Singapore,""Hong Kong Disneyland is off the beaten track destination for everyone's desire. This site is full of new creation, nice atmosphere and beautiful landscape to explore while visiting here. The place has also captured our attentions and felt absorbed in."",Disneyland_HongKong";;;;;;;;;;;;;
"635153495,5,2018-4,Singapore,""I went with my girlfriend in Hong Kong, and she had a great time! Needless to say, she lived her childhood dream all in one day. You all should've seen the looks on her face during the whole day we spent in HK Disneyland. Getting to Disneyland from Central and the way back was easy and convenient, given that Hong Kong's MTR is one of the world's most efficient metro system."",Disneyland_HongKong";;;;;;;;;;;;;
"635146061,5,2018-11,United Kingdom,""An absolute must see and a perfect way to spend a beautiful day, the park along with all the shows is stunning. Very well organised and plenty of friendly staff to help you around .Food is good and they have a large variety of restaurants and caffe . There is a locker service where you can leave your belongings for the day , is secured and you can access it anytime, there is also a luggage valet service if you want to leave a case with wheels.We didn   t spend much above the ticket price as all rides are included."",Disneyland_HongKong";;;;;;;;;;;;;
"635034738,5,2018-11,United States,""We   ve been to every Disney Park in the world, and this one may be our favorite. In our 4 visits to HKDL, we have loved the beautiful surroundings, the short or nonexistent lines, and the manicured walk from the hotels to the park. The musical productions here are terrific (it   s currently Mickey and the Wondrous Book), and there are other unique attractions as well: Mystic Manor (which is NOT a Haunted Mansion) and Grizzly Gulch. There are also some minor noteworthy features: this park   s Small World was the first to include Disney characters, and its Jungle River Cruise has a surprise ending. The castle is surprisingly small, but it is currently undergoing construction that will enlarge it."",Disneyland_HongKong";;;;;;;;;;;;;
